"IdMaterial","CPRODTOOrigen","CCLASEPRODTOOrigen","ACEROOrigen","BORDESOrigen","DIAM__INTERNOOrigen","EXTREMOSOrigen","NORMAOrigen","NORTOLANCHOOrigen","NORTOLESPESOROrigen","PLANITUDOrigen","SOLDAOrigen","SUPERFICIEOrigen","USOGRALOrigen","CPRODTODestino","CCLASEPRODTODestino","ACERODestino","ACABSUPERDestino","BORDESDestino","DIAM__INTERNODestino","EXTREMOSDestino","NORMADestino","NORTOLANCHODestino","NORTOLESPESORDestino","PLANITUDDestino","SOLDADestino","SUPERFICIEDestino","USOGRALDestino","Reasignacion","Pedido"
"2A662022GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A662231GM200","MP501073","M-P-CALIENTE-BOB-_","2083","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A661987GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A662146GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A661385GM200","MP501073","M-P-CALIENTE-BOB-_","2082","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A661986GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663367GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A661307GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A662109GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A662500GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663368GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663481GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663638GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663480GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663588GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663590GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663847GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A661989GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663435GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663479GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A665541GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A665362GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A664372GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A663553GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A665427GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A665461GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A664728GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A666616GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A667781GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","ACE006","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A665552GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A667391GM200","MP501073","M-P-CALIENTE-BOB-_","7102","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A668961GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A664324GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A671483GM200","MP501073","M-P-CALIENTE-BOB-_","7102","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A671623GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A671489GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A671626GM200","MP501073","M-P-CALIENTE-BOB-_","2042","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A671598GM200","MP501073","M-P-CALIENTE-BOB-_","2042","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A671104GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A671624GM200","MP501073","M-P-CALIENTE-BOB-_","2042","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A673486GM200","MP501073","M-P-CALIENTE-BOB-_","2083","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","6066","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A655203GM200","MP501073","M-P-CALIENTE-BOB-_","7060","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A675125GM200","MP501073","M-P-CALIENTE-BOB-_","7060","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A678475GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
"2A680104GM200","MP501073","M-P-CALIENTE-BOB-_","7102","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP517074","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. INDUSTRIAL","OK","1"
